,date,name,point
1705,2017-06-06,오두막,8.64
1706,2017-06-06,스머프: 비밀의 숲,8.61
1707,2017-06-06,나는 부정한다,8.60
1708,2017-06-06,라라랜드,8.59
1709,2017-06-06,그녀,8.50
1710,2017-06-06,지옥의 묵시록,8.42
1711,2017-06-06,슈퍼 빼꼼: 스파이 대작전,8.40
1712,2017-06-06,목소리의 형태,8.35
1713,2017-06-06,캐리비안의 해적: 죽은 자는 말이 없다,8.34
1714,2017-06-06,에이리언: 커버넌트,8.33
1715,2017-06-06,너와 100번째 사랑,8.30
1716,2017-06-06,사일런스,8.24
1717,2017-06-06,겟 아웃,8.17
1718,2017-06-06,심야식당,8.14
1719,2017-06-06,보안관,8.11
1720,2017-06-06,문라이트,8.11
1721,2017-06-06,킹 아서: 제왕의 검,8.11
1722,2017-06-06,존 윅 - 리로드,8.06
1723,2017-06-06,자토이치,8.02
1724,2017-06-06,원더 우먼,7.98
1725,2017-06-06,대립군,7.89
1726,2017-06-06,피와 뼈,7.88
1727,2017-06-06,그물,7.87
1728,2017-06-06,임금님의 사건수첩,7.85
1729,2017-06-06,소셜포비아,7.84
1730,2017-06-06,미이라,7.55
1731,2017-06-06,특별시민,7.51
1732,2017-06-06,배틀로얄,7.41
1733,2017-06-06,석조저택 살인사건,7.36
1734,2017-06-06,밤의 해변에서 혼자,5.66
1735,2017-06-06,불한당: 나쁜 놈들의 세상,5.44
1736,2017-06-07,히든 피겨스,9.35
1737,2017-06-07,뚜르: 내 생애 최고의 49일,9.29
1738,2017-06-07,"서서평, 천천히 평온하게",9.27
1739,2017-06-07,극장판 쿠로코의 농구 라스트 게임,9.25
1740,2017-06-07,"나, 다니엘 블레이크",9.25
1741,2017-06-07,일 포스티노,9.17
1742,2017-06-07,댄서,9.14
1743,2017-06-07,어네스트와 셀레스틴,9.06
1744,2017-06-07,기쿠지로의 여름,9.02
1745,2017-06-07,노무현입니다,9.02
1746,2017-06-07,키즈 리턴,9.02
1747,2017-06-07,분노의 질주: 더 익스트림,8.99
1748,2017-06-07,가디언즈 오브 갤럭시 VOL. 2,8.95
1749,2017-06-07,하이큐!! 끝과 시작,8.92
1750,2017-06-07,미녀와 야수,8.81
1751,2017-06-07,너의 이름은.,8.81
1752,2017-06-07,마미,8.68
1753,2017-06-07,보스 베이비,8.68
1754,2017-06-07,오두막,8.63
1755,2017-06-07,스머프: 비밀의 숲,8.61
1756,2017-06-07,나는 부정한다,8.60
1757,2017-06-07,라라랜드,8.59
1758,2017-06-07,일루셔니스트,8.53
1759,2017-06-07,그녀,8.50
1760,2017-06-07,지옥의 묵시록,8.42
1761,2017-06-07,슈퍼 빼꼼: 스파이 대작전,8.39
1762,2017-06-07,목소리의 형태,8.36
1763,2017-06-07,캐리비안의 해적: 죽은 자는 말이 없다,8.34
1764,2017-06-07,에이리언: 커버넌트,8.33
1765,2017-06-07,너와 100번째 사랑,8.28
1766,2017-06-07,사일런스,8.24
1767,2017-06-07,겟 아웃,8.17
1768,2017-06-07,심야식당,8.14
1769,2017-06-07,킹 아서: 제왕의 검,8.11
1770,2017-06-07,문라이트,8.11
1771,2017-06-07,보안관,8.09
1772,2017-06-07,존 윅 - 리로드,8.05
1773,2017-06-07,자토이치,8.02
1774,2017-06-07,원더 우먼,7.96
1775,2017-06-07,피와 뼈,7.88
1776,2017-06-07,그물,7.87
1777,2017-06-07,소셜포비아,7.84
1778,2017-06-07,대립군,7.83
1779,2017-06-07,특별시민,7.50
1780,2017-06-07,배틀로얄,7.41
1781,2017-06-07,석조저택 살인사건,7.36
1782,2017-06-07,미이라,7.33
1783,2017-06-07,밤의 해변에서 혼자,5.66
1784,2017-06-07,불한당: 나쁜 놈들의 세상,5.45
1785,2017-06-08,히든 피겨스,9.35
1786,2017-06-08,뚜르: 내 생애 최고의 49일,9.29
1787,2017-06-08,"서서평, 천천히 평온하게",9.28
1788,2017-06-08,극장판 쿠로코의 농구 라스트 게임,9.25
1789,2017-06-08,"나, 다니엘 블레이크",9.25
1790,2017-06-08,일 포스티노,9.17
1791,2017-06-08,댄서,9.14
1792,2017-06-08,어네스트와 셀레스틴,9.06
1793,2017-06-08,기쿠지로의 여름,9.02
1794,2017-06-08,노무현입니다,9.02
1795,2017-06-08,키즈 리턴,9.02
1796,2017-06-08,분노의 질주: 더 익스트림,8.99
1797,2017-06-08,눈길,8.96
1798,2017-06-08,가디언즈 오브 갤럭시 VOL. 2,8.95
1799,2017-06-08,하이큐!! 끝과 시작,8.93
1800,2017-06-08,너의 이름은.,8.81
1801,2017-06-08,마미,8.68
1802,2017-06-08,보스 베이비,8.68
1803,2017-06-08,오두막,8.63
1804,2017-06-08,스머프: 비밀의 숲,8.61
1805,2017-06-08,나는 부정한다,8.60
1806,2017-06-08,라라랜드,8.59
1807,2017-06-08,일루셔니스트,8.53
1808,2017-06-08,그녀,8.50
1809,2017-06-08,지옥의 묵시록,8.42
1810,2017-06-08,슈퍼 빼꼼: 스파이 대작전,8.39
1811,2017-06-08,목소리의 형태,8.36
1812,2017-06-08,캐리비안의 해적: 죽은 자는 말이 없다,8.34
1813,2017-06-08,에이리언: 커버넌트,8.33
1814,2017-06-08,너와 100번째 사랑,8.31
1815,2017-06-08,사일런스,8.24
1816,2017-06-08,로마 위드 러브,8.20
1817,2017-06-08,겟 아웃,8.17
1818,2017-06-08,문라이트,8.11
1819,2017-06-08,킹 아서: 제왕의 검,8.11
1820,2017-06-08,보안관,8.08
1821,2017-06-08,존 윅 - 리로드,8.05
1822,2017-06-08,자토이치,8.01
1823,2017-06-08,악녀,8.00
1824,2017-06-08,매치 포인트,7.96
1825,2017-06-08,원더 우먼,7.95
1826,2017-06-08,피와 뼈,7.88
1827,2017-06-08,그물,7.87
1828,2017-06-08,소셜포비아,7.84
1829,2017-06-08,대립군,7.81
1830,2017-06-08,특별시민,7.50
1831,2017-06-08,배틀로얄,7.41
1832,2017-06-08,미이라,7.35
1833,2017-06-08,스쿠프,7.05
1834,2017-06-08,밤의 해변에서 혼자,5.66
1835,2017-06-09,히든 피겨스,9.35
1836,2017-06-09,"서서평, 천천히 평온하게",9.28
1837,2017-06-09,극장판 쿠로코의 농구 라스트 게임,9.25
1838,2017-06-09,"나, 다니엘 블레이크",9.25
1839,2017-06-09,일 포스티노,9.17
1840,2017-06-09,댄서,9.13
1841,2017-06-09,어네스트와 셀레스틴,9.06
1842,2017-06-09,기쿠지로의 여름,9.02
1843,2017-06-09,키즈 리턴,9.02
1844,2017-06-09,노무현입니다,9.01
1845,2017-06-09,분노의 질주: 더 익스트림,8.99
1846,2017-06-09,가디언즈 오브 갤럭시 VOL. 2,8.95
1847,2017-06-09,하이큐!! 끝과 시작,8.93
1848,2017-06-09,너의 이름은.,8.81
1849,2017-06-09,보스 베이비,8.68
1850,2017-06-09,마미,8.68
1851,2017-06-09,오두막,8.64
1852,2017-06-09,스머프: 비밀의 숲,8.61
1853,2017-06-09,나는 부정한다,8.61
1854,2017-06-09,라라랜드,8.59
1855,2017-06-09,일루셔니스트,8.53
1856,2017-06-09,그녀,8.50
1857,2017-06-09,지옥의 묵시록,8.42
1858,2017-06-09,슈퍼 빼꼼: 스파이 대작전,8.39
1859,2017-06-09,목소리의 형태,8.36
1860,2017-06-09,캐리비안의 해적: 죽은 자는 말이 없다,8.35
1861,2017-06-09,에이리언: 커버넌트,8.33
1862,2017-06-09,너와 100번째 사랑,8.29
1863,2017-06-09,사일런스,8.24
1864,2017-06-09,로마 위드 러브,8.20
1865,2017-06-09,겟 아웃,8.17
1866,2017-06-09,킹 아서: 제왕의 검,8.11
1867,2017-06-09,문라이트,8.11
1868,2017-06-09,보안관,8.07
1869,2017-06-09,아빠는 딸,8.06
1870,2017-06-09,존 윅 - 리로드,8.05
1871,2017-06-09,자토이치,8.01
1872,2017-06-09,매치 포인트,7.96
1873,2017-06-09,원더 우먼,7.93
1874,2017-06-09,피와 뼈,7.89
1875,2017-06-09,그물,7.87
1876,2017-06-09,소셜포비아,7.84
1877,2017-06-09,악녀,7.81
1878,2017-06-09,대립군,7.79
1879,2017-06-09,특별시민,7.49
1880,2017-06-09,미이라,7.48
1881,2017-06-09,배틀로얄,7.41
1882,2017-06-09,스쿠프,7.05
1883,2017-06-09,밤의 해변에서 혼자,5.67
1884,2017-06-09,불한당: 나쁜 놈들의 세상,5.58
1885,2017-06-10,히든 피겨스,9.35
1886,2017-06-10,"서서평, 천천히 평온하게",9.27
1887,2017-06-10,극장판 쿠로코의 농구 라스트 게임,9.25
1888,2017-06-10,"나, 다니엘 블레이크",9.25
1889,2017-06-10,일 포스티노,9.17
1890,2017-06-10,댄서,9.14
1891,2017-06-10,어네스트와 셀레스틴,9.06
1892,2017-06-10,기쿠지로의 여름,9.02
1893,2017-06-10,키즈 리턴,9.02
1894,2017-06-10,노무현입니다,9.01
1895,2017-06-10,분노의 질주: 더 익스트림,8.99
1896,2017-06-10,가디언즈 오브 갤럭시 VOL. 2,8.95
1897,2017-06-10,하이큐!! 끝과 시작,8.93
1898,2017-06-10,"나의 사랑, 그리스",8.90
1899,2017-06-10,너의 이름은.,8.81
1900,2017-06-10,마미,8.68
1901,2017-06-10,보스 베이비,8.68
1902,2017-06-10,오두막,8.64
1903,2017-06-10,스머프: 비밀의 숲,8.61
1904,2017-06-10,나는 부정한다,8.61
1905,2017-06-10,라라랜드,8.59
1906,2017-06-10,일루셔니스트,8.53
1907,2017-06-10,그녀,8.50
1908,2017-06-10,슈퍼 빼꼼: 스파이 대작전,8.39
1909,2017-06-10,목소리의 형태,8.36
1910,2017-06-10,캐리비안의 해적: 죽은 자는 말이 없다,8.34
1911,2017-06-10,에이리언: 커버넌트,8.33
1912,2017-06-10,너와 100번째 사랑,8.30
1913,2017-06-10,사일런스,8.24
1914,2017-06-10,로마 위드 러브,8.20
1915,2017-06-10,겟 아웃,8.17
1916,2017-06-10,킹 아서: 제왕의 검,8.11
1917,2017-06-10,문라이트,8.11
1918,2017-06-10,보안관,8.06
1919,2017-06-10,아빠는 딸,8.06
1920,2017-06-10,존 윅 - 리로드,8.04
1921,2017-06-10,자토이치,8.01
1922,2017-06-10,매치 포인트,7.96
1923,2017-06-10,원더 우먼,7.92
1924,2017-06-10,피와 뼈,7.89
1925,2017-06-10,그물,7.87
1926,2017-06-10,소셜포비아,7.84
1927,2017-06-10,대립군,7.78
1928,2017-06-10,악녀,7.72
1929,2017-06-10,특별시민,7.49
1930,2017-06-10,미이라,7.47
1931,2017-06-10,배틀로얄,7.41
1932,2017-06-10,스쿠프,7.05
1933,2017-06-10,밤의 해변에서 혼자,5.67
1934,2017-06-10,불한당: 나쁜 놈들의 세상,5.60
1935,2017-06-11,히든 피겨스,9.35
1936,2017-06-11,"서서평, 천천히 평온하게",9.27
1937,2017-06-11,극장판 쿠로코의 농구 라스트 게임,9.26
1938,2017-06-11,"나, 다니엘 블레이크",9.25
1939,2017-06-11,일 포스티노,9.17
1940,2017-06-11,댄서,9.14
1941,2017-06-11,어네스트와 셀레스틴,9.06
1942,2017-06-11,기쿠지로의 여름,9.02
1943,2017-06-11,키즈 리턴,9.02
1944,2017-06-11,노무현입니다,9.01
1945,2017-06-11,분노의 질주: 더 익스트림,8.99
1946,2017-06-11,가디언즈 오브 갤럭시 VOL. 2,8.95
1947,2017-06-11,하이큐!! 끝과 시작,8.93
1948,2017-06-11,"나의 사랑, 그리스",8.90
1949,2017-06-11,너의 이름은.,8.81
1950,2017-06-11,보스 베이비,8.68
1951,2017-06-11,오두막,8.65
1952,2017-06-11,스머프: 비밀의 숲,8.61
1953,2017-06-11,라라랜드,8.58
1954,2017-06-11,나는 부정한다,8.58
1955,2017-06-11,일루셔니스트,8.53
1956,2017-06-11,그녀,8.50
1957,2017-06-11,슈퍼 빼꼼: 스파이 대작전,8.39
1958,2017-06-11,목소리의 형태,8.36
1959,2017-06-11,너와 100번째 사랑,8.35
1960,2017-06-11,에이리언: 커버넌트,8.33
1961,2017-06-11,캐리비안의 해적: 죽은 자는 말이 없다,8.33
1962,2017-06-11,사일런스,8.23
1963,2017-06-11,로마 위드 러브,8.20
1964,2017-06-11,겟 아웃,8.18
1965,2017-06-11,문라이트,8.11
1966,2017-06-11,킹 아서: 제왕의 검,8.11
1967,2017-06-11,아빠는 딸,8.06
1968,2017-06-11,보안관,8.06
1969,2017-06-11,존 윅 - 리로드,8.03
1970,2017-06-11,매치 포인트,7.96
1971,2017-06-11,원더 우먼,7.91
1972,2017-06-11,피와 뼈,7.89
1973,2017-06-11,그물,7.88
1974,2017-06-11,대립군,7.77
1975,2017-06-11,악녀,7.59
1976,2017-06-11,특별시민,7.48
1977,2017-06-11,미이라,7.47
1978,2017-06-11,배틀로얄,7.41
1979,2017-06-11,스쿠프,7.05
1980,2017-06-11,밤의 해변에서 혼자,5.67
1981,2017-06-11,불한당: 나쁜 놈들의 세상,5.63
1982,2017-06-12,죽은 시인의 사회,9.37
1983,2017-06-12,히든 피겨스,9.35
1984,2017-06-12,"서서평, 천천히 평온하게",9.27
1985,2017-06-12,"나, 다니엘 블레이크",9.25
1986,2017-06-12,극장판 쿠로코의 농구 라스트 게임,9.24
1987,2017-06-12,우리들,9.19
1988,2017-06-12,일 포스티노,9.18
1989,2017-06-12,댄서,9.14
1990,2017-06-12,어네스트와 셀레스틴,9.06
1991,2017-06-12,기쿠지로의 여름,9.02
1992,2017-06-12,키즈 리턴,9.02
1993,2017-06-12,노무현입니다,9.01
1994,2017-06-12,분노의 질주: 더 익스트림,8.99
1995,2017-06-12,가디언즈 오브 갤럭시 VOL. 2,8.95
1996,2017-06-12,하이큐!! 끝과 시작,8.93
1997,2017-06-12,"나의 사랑, 그리스",8.90
1998,2017-06-12,보스 베이비,8.68
1999,2017-06-12,오두막,8.65
2000,2017-06-12,스머프: 비밀의 숲,8.61
2001,2017-06-12,라라랜드,8.58
2002,2017-06-12,나는 부정한다,8.58
2003,2017-06-12,일루셔니스트,8.53
2004,2017-06-12,그녀,8.50
2005,2017-06-12,슈퍼 빼꼼: 스파이 대작전,8.39
2006,2017-06-12,목소리의 형태,8.36
2007,2017-06-12,너와 100번째 사랑,8.36
2008,2017-06-12,캐리비안의 해적: 죽은 자는 말이 없다,8.33
2009,2017-06-12,에이리언: 커버넌트,8.33
2010,2017-06-12,사일런스,8.23
2011,2017-06-12,로마 위드 러브,8.20
2012,2017-06-12,겟 아웃,8.18
2013,2017-06-12,문라이트,8.11
2014,2017-06-12,킹 아서: 제왕의 검,8.11
2015,2017-06-12,아빠는 딸,8.06
2016,2017-06-12,보안관,8.05
2017,2017-06-12,존 윅 - 리로드,8.03
2018,2017-06-12,매치 포인트,7.96
2019,2017-06-12,원더 우먼,7.90
2020,2017-06-12,피와 뼈,7.89
2021,2017-06-12,그물,7.88
2022,2017-06-12,대립군,7.76
2023,2017-06-12,악녀,7.49
2024,2017-06-12,미이라,7.49
2025,2017-06-12,특별시민,7.48
2026,2017-06-12,배틀로얄,7.41
2027,2017-06-12,스쿠프,7.05
2028,2017-06-12,밤의 해변에서 혼자,5.66
2029,2017-06-12,불한당: 나쁜 놈들의 세상,5.64
2030,2017-06-13,죽은 시인의 사회,9.37
2031,2017-06-13,히든 피겨스,9.35
2032,2017-06-13,"서서평, 천천히 평온하게",9.28
2033,2017-06-13,"나, 다니엘 블레이크",9.25
2034,2017-06-13,극장판 쿠로코의 농구 라스트 게임,9.24
2035,2017-06-13,우리들,9.19
2036,2017-06-13,일 포스티노,9.17
2037,2017-06-13,댄서,9.14
2038,2017-06-13,어네스트와 셀레스틴,9.06
2039,2017-06-13,기쿠지로의 여름,9.02
2040,2017-06-13,키즈 리턴,9.02
2041,2017-06-13,노무현입니다,9.01
2042,2017-06-13,가디언즈 오브 갤럭시 VOL. 2,8.95
2043,2017-06-13,하이큐!! 끝과 시작,8.93
2044,2017-06-13,더 리더: 책 읽어주는 남자,8.93
2045,2017-06-13,"나의 사랑, 그리스",8.89
2046,2017-06-13,보스 베이비,8.68
2047,2017-06-13,오두막,8.66
2048,2017-06-13,스머프: 비밀의 숲,8.61
2049,2017-06-13,라라랜드,8.58
2050,2017-06-13,나는 부정한다,8.58
2051,2017-06-13,일루셔니스트,8.53
2052,2017-06-13,그녀,8.50
2053,2017-06-13,너와 100번째 사랑,8.38
2054,2017-06-13,슈퍼 빼꼼: 스파이 대작전,8.38
2055,2017-06-13,목소리의 형태,8.36
2056,2017-06-13,캐리비안의 해적: 죽은 자는 말이 없다,8.33
2057,2017-06-13,에이리언: 커버넌트,8.33
2058,2017-06-13,사일런스,8.23
2059,2017-06-13,로마 위드 러브,8.20
2060,2017-06-13,겟 아웃,8.18
2061,2017-06-13,문라이트,8.11
2062,2017-06-13,킹 아서: 제왕의 검,8.11
2063,2017-06-13,아빠는 딸,8.07
2064,2017-06-13,보안관,8.05
2065,2017-06-13,존 윅 - 리로드,8.03
2066,2017-06-13,매치 포인트,7.96
2067,2017-06-13,원더 우먼,7.90
2068,2017-06-13,피와 뼈,7.89
2069,2017-06-13,그물,7.88
2070,2017-06-13,대립군,7.75
2071,2017-06-13,미이라,7.49
2072,2017-06-13,특별시민,7.48
2073,2017-06-13,악녀,7.44
2074,2017-06-13,배틀로얄,7.41
2075,2017-06-13,스쿠프,7.05
2076,2017-06-13,밤의 해변에서 혼자,5.66
2077,2017-06-13,불한당: 나쁜 놈들의 세상,5.66
2078,2017-06-14,죽은 시인의 사회,9.37
2079,2017-06-14,"서서평, 천천히 평온하게",9.28
2080,2017-06-14,"나, 다니엘 블레이크",9.25
2081,2017-06-14,극장판 쿠로코의 농구 라스트 게임,9.25
2082,2017-06-14,우리들,9.19
2083,2017-06-14,일 포스티노,9.17
2084,2017-06-14,댄서,9.14
2085,2017-06-14,어네스트와 셀레스틴,9.06
2086,2017-06-14,기쿠지로의 여름,9.02
2087,2017-06-14,키즈 리턴,9.02
2088,2017-06-14,노무현입니다,9.01
2089,2017-06-14,가디언즈 오브 갤럭시 VOL. 2,8.95
2090,2017-06-14,더 리더: 책 읽어주는 남자,8.93
2091,2017-06-14,하이큐!! 끝과 시작,8.93
2092,2017-06-14,"나의 사랑, 그리스",8.90
2093,2017-06-14,보스 베이비,8.68
2094,2017-06-14,오두막,8.65
2095,2017-06-14,스머프: 비밀의 숲,8.61
2096,2017-06-14,라라랜드,8.58
2097,2017-06-14,나는 부정한다,8.58
2098,2017-06-14,일루셔니스트,8.53
2099,2017-06-14,그녀,8.50
2100,2017-06-14,슈퍼 빼꼼: 스파이 대작전,8.38
2101,2017-06-14,너와 100번째 사랑,8.37
2102,2017-06-14,목소리의 형태,8.36
2103,2017-06-14,캐리비안의 해적: 죽은 자는 말이 없다,8.34
2104,2017-06-14,사일런스,8.23
2105,2017-06-14,로마 위드 러브,8.19
2106,2017-06-14,겟 아웃,8.18
2107,2017-06-14,아빠는 딸,8.07
2108,2017-06-14,보안관,8.04
2109,2017-06-14,존 윅 - 리로드,8.03
2110,2017-06-14,매치 포인트,7.97
2111,2017-06-14,원더 우먼,7.90
2112,2017-06-14,피와 뼈,7.89
2113,2017-06-14,그물,7.88
2114,2017-06-14,대립군,7.74
2115,2017-06-14,미이라,7.50
2116,2017-06-14,악녀,7.42
2117,2017-06-14,배틀로얄,7.41
2118,2017-06-14,스쿠프,7.05
2119,2017-06-14,불한당: 나쁜 놈들의 세상,5.68
2120,2017-06-14,밤의 해변에서 혼자,5.67
2121,2017-06-15,죽은 시인의 사회,9.37
2122,2017-06-15,"서서평, 천천히 평온하게",9.28
2123,2017-06-15,극장판 쿠로코의 농구 라스트 게임,9.25
2124,2017-06-15,"나, 다니엘 블레이크",9.25
2125,2017-06-15,우리들,9.19
2126,2017-06-15,일 포스티노,9.17
2127,2017-06-15,플래툰,9.14
2128,2017-06-15,댄서,9.14
2129,2017-06-15,샤인,9.10
2130,2017-06-15,어네스트와 셀레스틴,9.06
2131,2017-06-15,기쿠지로의 여름,9.02
2132,2017-06-15,키즈 리턴,9.02
2133,2017-06-15,노무현입니다,9.01
2134,2017-06-15,가디언즈 오브 갤럭시 VOL. 2,8.95
2135,2017-06-15,더 리더: 책 읽어주는 남자,8.93
2136,2017-06-15,하이큐!! 끝과 시작,8.93
2137,2017-06-15,"나의 사랑, 그리스",8.90
2138,2017-06-15,보스 베이비,8.68
2139,2017-06-15,오두막,8.65
2140,2017-06-15,스머프: 비밀의 숲,8.61
2141,2017-06-15,라라랜드,8.58
2142,2017-06-15,나는 부정한다,8.58
2143,2017-06-15,일루셔니스트,8.53
2144,2017-06-15,그녀,8.50
2145,2017-06-15,목소리의 형태,8.36
2146,2017-06-15,너와 100번째 사랑,8.36
2147,2017-06-15,캐리비안의 해적: 죽은 자는 말이 없다,8.34
2148,2017-06-15,사일런스,8.23
2149,2017-06-15,로마 위드 러브,8.19
2150,2017-06-15,겟 아웃,8.18
2151,2017-06-15,하루,8.17
2152,2017-06-15,아빠는 딸,8.07
2153,2017-06-15,보안관,8.04
2154,2017-06-15,매치 포인트,7.97
2155,2017-06-15,원더 우먼,7.89
2156,2017-06-15,피와 뼈,7.89
2157,2017-06-15,그물,7.88
2158,2017-06-15,대립군,7.73
2159,2017-06-15,미이라,7.50
2160,2017-06-15,배틀로얄,7.41
2161,2017-06-15,악녀,7.40
2162,2017-06-15,스쿠프,7.06
2163,2017-06-15,불한당: 나쁜 놈들의 세상,5.68
2164,2017-06-15,밤의 해변에서 혼자,5.66
2165,2017-06-16,죽은 시인의 사회,9.37
2166,2017-06-16,"서서평, 천천히 평온하게",9.28
2167,2017-06-16,극장판 쿠로코의 농구 라스트 게임,9.25
2168,2017-06-16,"나, 다니엘 블레이크",9.25
2169,2017-06-16,우리들,9.19
2170,2017-06-16,일 포스티노,9.17
2171,2017-06-16,플래툰,9.15
2172,2017-06-16,댄서,9.14
2173,2017-06-16,샤인,9.10
2174,2017-06-16,어네스트와 셀레스틴,9.06
2175,2017-06-16,기쿠지로의 여름,9.02
2176,2017-06-16,키즈 리턴,9.02
2177,2017-06-16,노무현입니다,9.00
2178,2017-06-16,가디언즈 오브 갤럭시 VOL. 2,8.95
2179,2017-06-16,하이큐!! 끝과 시작,8.93
